,rep,species,medium,OD,time,fold_change
2685,1,E_coli_HM605,M14,0.49096334395195207,8,3.9096334395195207
2686,1,E_coli_HM605,M14,0.49199130858641205,12,3.9199130858641205
2687,1,E_coli_HM605,M14,0.4919999933538056,18,3.9199999335380564
2688,1,E_coli_HM605,M14,0.49199999999491795,24,3.9199999999491797
2689,1,E_coli_HM605,M14,0.492,48,3.92
2690,0,E_coli_HM605,M16,0.1,8,0.0
2691,0,E_coli_HM605,M16,0.1,12,0.0
2692,0,E_coli_HM605,M16,0.1,18,0.0
2693,0,E_coli_HM605,M16,0.1,24,0.0
2694,0,E_coli_HM605,M16,0.1,48,0.0
2695,0,E_coli_IAI1,M1,0.3382696529802932,8,2.382696529802932
2696,0,E_coli_IAI1,M1,0.34570389005217417,12,2.4570389005217415
2697,0,E_coli_IAI1,M1,0.34599787754551,18,2.4599787754550997
2698,0,E_coli_IAI1,M1,0.3459999848047388,24,2.459999848047388
2699,0,E_coli_IAI1,M1,0.346,48,2.4599999999999995
2700,1,E_coli_IAI1,M1,0.34371102916586516,8,2.4371102916586516
2701,1,E_coli_IAI1,M1,0.3469204814835558,12,2.469204814835558
2702,1,E_coli_IAI1,M1,0.3469997067776539,18,2.469997067776539
2703,1,E_coli_IAI1,M1,0.34699999891909616,24,2.4699999891909616
2704,1,E_coli_IAI1,M1,0.347,48,2.4699999999999998
2705,0,E_coli_IAI1,M2,0.6635077359553175,8,5.635077359553176
2706,0,E_coli_IAI1,M2,0.6795887379374567,12,5.795887379374567
2707,0,E_coli_IAI1,M2,0.6799984463506311,18,5.799984463506311
2708,0,E_coli_IAI1,M2,0.6799999941348159,24,5.799999941348159
2709,0,E_coli_IAI1,M2,0.6799999999999999,48,5.799999999999999
2710,1,E_coli_IAI1,M2,0.6417543772487846,8,5.4175437724878455
2711,1,E_coli_IAI1,M2,0.6556793192846404,12,5.556793192846404
2712,1,E_coli_IAI1,M2,0.6559989567774028,18,5.5599895677740285
2713,1,E_coli_IAI1,M2,0.6559999966081848,24,5.559999966081848
2714,1,E_coli_IAI1,M2,0.656,48,5.5600000000000005
2715,0,E_coli_IAI1,M3,0.7310133155287977,8,6.310133155287977
2716,0,E_coli_IAI1,M3,0.8034150890853831,12,7.03415089085383
2717,0,E_coli_IAI1,M3,0.8069686297192779,18,7.069686297192779
2718,0,E_coli_IAI1,M3,0.8069997268576246,24,7.0699972685762456
2719,0,E_coli_IAI1,M3,0.8069999999999999,48,7.069999999999999
2720,1,E_coli_IAI1,M3,0.6300718475307416,8,5.300718475307416
2721,1,E_coli_IAI1,M3,0.8160827757885396,12,7.160827757885396
2722,1,E_coli_IAI1,M3,0.8360842235317238,18,7.3608422353172385
2723,1,E_coli_IAI1,M3,0.8364917586337728,24,7.364917586337728
2724,1,E_coli_IAI1,M3,0.8365,48,7.365
2725,0,E_coli_IAI1,M4,0.696448346677702,8,5.964483466777019
2726,0,E_coli_IAI1,M4,0.710699415662192,12,6.106994156621919
2727,0,E_coli_IAI1,M4,0.7109991382556299,18,6.109991382556299
2728,0,E_coli_IAI1,M4,0.7109999975306759,24,6.109999975306759
2729,0,E_coli_IAI1,M4,0.711,48,6.109999999999999
2730,1,E_coli_IAI1,M4,0.5872290877049319,8,4.872290877049319
2731,1,E_coli_IAI1,M4,0.7515731120861127,12,6.515731120861126
2732,1,E_coli_IAI1,M4,0.7696080037359052,18,6.696080037359052
2733,1,E_coli_IAI1,M4,0.7699918809861178,24,6.699918809861178
2734,1,E_coli_IAI1,M4,0.77,48,6.7
2735,0,E_coli_IAI1,M5,1.0947468260949842,8,9.947468260949842
2736,0,E_coli_IAI1,M5,1.0959955121458305,12,9.959955121458304
2737,0,E_coli_IAI1,M5,1.0959999990400149,18,9.95999999040015
2738,0,E_coli_IAI1,M5,1.0959999999997945,24,9.959999999997944
2739,0,E_coli_IAI1,M5,1.096,48,9.96
2740,1,E_coli_IAI1,M5,0.9452752802165353,8,8.452752802165353
2741,1,E_coli_IAI1,M5,1.128157632729063,12,10.281576327290628
2742,1,E_coli_IAI1,M5,1.1393793785352224,18,10.393793785352223
2743,1,E_coli_IAI1,M5,1.1394987309434779,24,10.394987309434777
2744,1,E_coli_IAI1,M5,1.1395000000000002,48,10.395
2745,0,E_coli_IAI1,M7,0.7313788603683449,8,6.313788603683449
2746,0,E_coli_IAI1,M7,0.7524843590071637,12,6.524843590071637
2747,0,E_coli_IAI1,M7,0.7529981908587031,18,6.529981908587031
2748,0,E_coli_IAI1,M7,0.7529999936575528,24,6.5299999365755275
2749,0,E_coli_IAI1,M7,0.753,48,6.53
2750,1,E_coli_IAI1,M7,0.6568088669873915,8,5.568088669873915
2751,1,E_coli_IAI1,M7,0.7690496687043121,12,6.6904966870431215
2752,1,E_coli_IAI1,M7,0.7773796581294862,18,6.773796581294862
2753,1,E_coli_IAI1,M7,0.7774983069801403,24,6.7749830698014035
2754,1,E_coli_IAI1,M7,0.7775,48,6.7749999999999995
2755,0,E_coli_IAI1,M8,0.7886579948802872,8,6.886579948802872
2756,0,E_coli_IAI1,M8,0.8032328166619702,12,7.032328166619702
2757,0,E_coli_IAI1,M8,0.8034993743868823,18,7.0349937438688235
2758,0,E_coli_IAI1,M8,0.8034999985356728,24,7.034999985356728
2759,0,E_coli_IAI1,M8,0.8035,48,7.035
2760,1,E_coli_IAI1,M8,0.7735983342293032,8,6.735983342293032
2761,1,E_coli_IAI1,M8,0.8680157839042697,12,7.680157839042697
2762,1,E_coli_IAI1,M8,0.8729537372644801,18,7.729537372644801
2763,1,E_coli_IAI1,M8,0.8729995733142374,24,7.729995733142374
2764,1,E_coli_IAI1,M8,0.873,48,7.7299999999999995
2765,0,E_coli_IAI1,M9,0.3867072226822921,8,2.8670722268229207
2766,0,E_coli_IAI1,M9,0.3994448781564167,12,2.9944487815641674
2767,0,E_coli_IAI1,M9,0.39999555340328063,18,2.9999555340328063
2768,0,E_coli_IAI1,M9,0.3999999644470512,24,2.9999996444705124
2769,0,E_coli_IAI1,M9,0.4,48,3.0000000000000004
2770,1,E_coli_IAI1,M9,0.4054140714358908,8,3.0541407143589083
2771,1,E_coli_IAI1,M9,0.41420782452388816,12,3.142078245238882
2772,1,E_coli_IAI1,M9,0.41449838391233107,18,3.1449838391233107
2773,1,E_coli_IAI1,M9,0.4144999910692718,24,3.1449999106927184
2774,1,E_coli_IAI1,M9,0.4145,48,3.145
2775,0,E_coli_IAI1,M10,0.5997636748893223,8,4.997636748893222
2776,0,E_coli_IAI1,M10,0.8746216841490282,12,7.7462168414902814
2777,0,E_coli_IAI1,M10,0.9172746265858627,18,8.172746265858626
2778,0,E_coli_IAI1,M10,0.91846751805519,24,8.1846751805519
2779,0,E_coli_IAI1,M10,0.9185,48,8.184999999999999
2780,1,E_coli_IAI1,M10,0.5977735775859793,8,4.977735775859792
2781,1,E_coli_IAI1,M10,0.9378743544252008,12,8.378743544252009
2782,1,E_coli_IAI1,M10,1.0009340159204183,18,9.009340159204182
2783,1,E_coli_IAI1,M10,1.002938912381039,24,9.02938912381039
2784,1,E_coli_IAI1,M10,1.0030000000000001,48,9.030000000000001
2785,0,E_coli_IAI1,M11,0.7224003858947236,8,6.224003858947236
2786,0,E_coli_IAI1,M11,0.8073549070420138,12,7.073549070420138
2787,0,E_coli_IAI1,M11,0.8119544497906791,18,7.119544497906791
2788,0,E_coli_IAI1,M11,0.8119995561880204,24,7.119995561880204
2789,0,E_coli_IAI1,M11,0.8119999999999999,48,7.119999999999999
2790,1,E_coli_IAI1,M11,0.5959161672691852,8,4.9591616726918515
2791,1,E_coli_IAI1,M11,0.8163097692566568,12,7.163097692566567
2792,1,E_coli_IAI1,M11,0.8455075438794247,18,7.455075438794247
2793,1,E_coli_IAI1,M11,0.846232292499261,24,7.46232292499261
2794,1,E_coli_IAI1,M11,0.84625,48,7.4624999999999995
2795,0,E_coli_IAI1,M13,0.38989802794347006,8,2.8989802794347006
2796,0,E_coli_IAI1,M13,0.5494735554600669,12,4.494735554600669
2797,0,E_coli_IAI1,M13,0.5944549938448738,18,4.944549938448738
2798,0,E_coli_IAI1,M13,0.597323483425645,24,4.97323483425645
2799,0,E_coli_IAI1,M13,0.5975,48,4.9750000000000005
2800,1,E_coli_IAI1,M13,0.37593283666497024,8,2.7593283666497026
2801,1,E_coli_IAI1,M13,0.5493563026787139,12,4.49356302678714
2802,1,E_coli_IAI1,M13,0.5927096326052289,18,4.927096326052289
2803,1,E_coli_IAI1,M13,0.5948947187484145,24,4.948947187484145
2804,1,E_coli_IAI1,M13,0.595,48,4.949999999999999
2805,0,E_coli_IAI1,M14,0.2508618608609177,8,1.508618608609177
2806,0,E_coli_IAI1,M14,0.252931763862851,12,1.5293176386285097
2807,0,E_coli_IAI1,M14,0.2529996186731083,18,1.5299961867310825
2808,0,E_coli_IAI1,M14,0.25299999786995464,24,1.5299999786995462
2809,0,E_coli_IAI1,M14,0.253,48,1.5299999999999998
2810,1,E_coli_IAI1,M14,0.5112834514534724,8,4.1128345145347245
2811,1,E_coli_IAI1,M14,0.5188316931436855,12,4.188316931436855
2812,1,E_coli_IAI1,M14,0.5189994722279746,18,4.189994722279746
2813,1,E_coli_IAI1,M14,0.5189999983456876,24,4.189999983456875
2814,1,E_coli_IAI1,M14,0.519,48,4.19
2815,0,E_coli_IAI1,M16,0.1,8,0.0
2816,0,E_coli_IAI1,M16,0.1,12,0.0
2817,0,E_coli_IAI1,M16,0.1,18,0.0
2818,0,E_coli_IAI1,M16,0.1,24,0.0
2819,0,E_coli_IAI1,M16,0.1,48,0.0
2820,0,E_coli_UTI89,M1,0.27255652086826754,8,1.7255652086826752
2821,0,E_coli_UTI89,M1,0.3179181363202698,12,2.1791813632026975
2822,0,E_coli_UTI89,M1,0.32565322969915556,18,2.2565322969915553
2823,0,E_coli_UTI89,M1,0.3259856099161803,24,2.259856099161803
2824,0,E_coli_UTI89,M1,0.326,48,2.26
2825,1,E_coli_UTI89,M1,0.5029777752704252,8,4.029777752704252
2826,1,E_coli_UTI89,M1,0.5029999736705476,12,4.029999736705476
2827,1,E_coli_UTI89,M1,0.5029999999989265,18,4.029999999989265
2828,1,E_coli_UTI89,M1,0.503,24,4.03
2829,1,E_coli_UTI89,M1,0.503,48,4.03
2830,0,E_coli_UTI89,M2,0.6073768104407229,8,5.073768104407229
2831,0,E_coli_UTI89,M2,0.6148665656197195,12,5.1486656561971955
2832,0,E_coli_UTI89,M2,0.6149996976357457,18,5.149996976357457
2833,0,E_coli_UTI89,M2,0.6149999993150149,24,5.149999993150149
2834,0,E_coli_UTI89,M2,0.615,48,5.1499999999999995
2835,1,E_coli_UTI89,M2,,8,
2836,1,E_coli_UTI89,M2,,12,
2837,1,E_coli_UTI89,M2,,18,
2838,1,E_coli_UTI89,M2,,24,
2839,1,E_coli_UTI89,M2,,48,
2840,0,E_coli_UTI89,M3,0.7896794554924401,8,6.896794554924401
2841,0,E_coli_UTI89,M3,0.8115009813699582,12,7.115009813699582
2842,0,E_coli_UTI89,M3,0.8119984068894316,18,7.119984068894316
2843,0,E_coli_UTI89,M3,0.8119999949175568,24,7.119999949175568
2844,0,E_coli_UTI89,M3,0.8119999999999999,48,7.119999999999999
2845,1,E_coli_UTI89,M3,0.6821068060573662,8,5.821068060573662
2846,1,E_coli_UTI89,M3,0.7120363727361139,12,6.120363727361139
2847,1,E_coli_UTI89,M3,0.7129950683028881,18,6.129950683028881
2848,1,E_coli_UTI89,M3,0.7129999747995995,24,6.129999747995996
2849,1,E_coli_UTI89,M3,0.713,48,6.13
2850,0,E_coli_UTI89,M4,0.6039304359701871,8,5.039304359701871
2851,0,E_coli_UTI89,M4,0.8367390812107691,12,7.367390812107691
2852,0,E_coli_UTI89,M4,0.8681920333283641,18,7.681920333283641
2853,0,E_coli_UTI89,M4,0.8689805732728719,24,7.689805732728719
2854,0,E_coli_UTI89,M4,0.869,48,7.6899999999999995
2855,1,E_coli_UTI89,M4,0.5409116876528268,8,4.409116876528268
2856,1,E_coli_UTI89,M4,0.7953351830548361,12,6.95335183054836
2857,1,E_coli_UTI89,M4,0.8395442501604204,18,7.3954425016042045
2858,1,E_coli_UTI89,M4,0.840956283011155,24,7.4095628301115495
2859,1,E_coli_UTI89,M4,0.841,48,7.409999999999999
2860,0,E_coli_UTI89,M5,1.0653249499972512,8,9.653249499972512
2861,0,E_coli_UTI89,M5,1.0856871579004783,12,9.856871579004784
2862,0,E_coli_UTI89,M5,1.085999435476086,18,9.85999435476086
2863,0,E_coli_UTI89,M5,1.0859999989816382,24,9.859999989816382
2864,0,E_coli_UTI89,M5,1.086,48,9.860000000000001
2865,1,E_coli_UTI89,M5,0.8360698361512174,8,7.360698361512174
2866,1,E_coli_UTI89,M5,1.0322265751429773,12,9.322265751429773
2867,1,E_coli_UTI89,M5,1.0468048672124068,18,9.468048672124068
2868,1,E_coli_UTI89,M5,1.0469974617836306,24,9.469974617836305
2869,1,E_coli_UTI89,M5,1.047,48,9.469999999999999
2870,0,E_coli_UTI89,M7,0.7684041058501108,8,6.684041058501108
2871,0,E_coli_UTI89,M7,0.7709799664190606,12,6.709799664190606
2872,0,E_coli_UTI89,M7,0.7709999864956625,18,6.709999864956624
2873,0,E_coli_UTI89,M7,0.7709999999908972,24,6.7099999999089714
2874,0,E_coli_UTI89,M7,0.771,48,6.71
2875,1,E_coli_UTI89,M7,0.640119138793619,8,5.401191387936191
2876,1,E_coli_UTI89,M7,0.7345493849834309,12,6.345493849834309
2877,1,E_coli_UTI89,M7,0.740917270120516,18,6.40917270120516
2878,1,E_coli_UTI89,M7,0.7409989493877582,24,6.409989493877582
2879,1,E_coli_UTI89,M7,0.741,48,6.41
2880,0,E_coli_UTI89,M8,0.7990814075505487,8,6.990814075505487
2881,0,E_coli_UTI89,M8,0.8320727825750874,12,7.3207278257508746
2882,0,E_coli_UTI89,M8,0.8329960843410344,18,7.329960843410344
2883,0,E_coli_UTI89,M8,0.8329999834848297,24,7.329999834848297
2884,0,E_coli_UTI89,M8,0.833,48,7.329999999999999
2885,1,E_coli_UTI89,M8,0.7558332499805979,8,6.558332499805979
2886,1,E_coli_UTI89,M8,0.8351120183367681,12,7.351120183367681
2887,1,E_coli_UTI89,M8,0.8389667097438199,18,7.389667097438199
2888,1,E_coli_UTI89,M8,0.8389997164314169,24,7.389997164314169
2889,1,E_coli_UTI89,M8,0.839,48,7.39
2890,0,E_coli_UTI89,M9,0.3987053400777829,8,2.987053400777829
2891,0,E_coli_UTI89,M9,0.4557168905506169,12,3.5571689055061695
2892,0,E_coli_UTI89,M9,0.4613736488489213,18,3.613736488489213
2893,0,E_coli_UTI89,M9,0.46149728172397086,24,3.6149728172397086
2894,0,E_coli_UTI89,M9,0.4615,48,3.615
2895,1,E_coli_UTI89,M9,0.41922345871517597,8,3.1922345871517597
2896,1,E_coli_UTI89,M9,0.44133443422199836,12,3.413344342219984
2897,1,E_coli_UTI89,M9,0.4424881477231971,18,3.4248814772319713
2898,1,E_coli_UTI89,M9,0.44249987987975314,24,3.4249987987975317
2899,1,E_coli_UTI89,M9,0.4425,48,3.4250000000000003
2900,0,E_coli_UTI89,M10,0.5948971909402959,8,4.948971909402959
2901,0,E_coli_UTI89,M10,0.7963464971280286,12,6.9634649712802865
2902,0,E_coli_UTI89,M10,0.8213954735116795,18,7.213954735116795
2903,0,E_coli_UTI89,M10,0.821986237685317,24,7.21986237685317
2904,0,E_coli_UTI89,M10,0.822,48,7.22
2905,1,E_coli_UTI89,M10,0.5927956610153917,8,4.927956610153917
2906,1,E_coli_UTI89,M10,0.8440141302619122,12,7.440141302619121
2907,1,E_coli_UTI89,M10,0.8828460332020029,18,7.828460332020029
2908,1,E_coli_UTI89,M10,0.8839683038102937,24,7.839683038102937
2909,1,E_coli_UTI89,M10,0.884,48,7.84
2910,0,E_coli_UTI89,M11,0.7094433289544283,8,6.094433289544283
2911,0,E_coli_UTI89,M11,0.8350428164526801,12,7.350428164526801
2912,0,E_coli_UTI89,M11,0.8438824578722977,18,7.4388245787229765
2913,0,E_coli_UTI89,M11,0.8439984756255159,24,7.439984756255159
2914,0,E_coli_UTI89,M11,0.844,48,7.4399999999999995
2915,1,E_coli_UTI89,M11,0.591749132445335,8,4.91749132445335
2916,1,E_coli_UTI89,M11,0.7915041560320633,12,6.915041560320632
2917,1,E_coli_UTI89,M11,0.816396807640165,18,7.16396807640165
2918,1,E_coli_UTI89,M11,0.816986213926568,24,7.16986213926568
2919,1,E_coli_UTI89,M11,0.817,48,7.169999999999999
2920,0,E_coli_UTI89,M13,0.21011093754020194,8,1.1011093754020191
2921,0,E_coli_UTI89,M13,0.33685264425391537,12,2.3685264425391535
2922,0,E_coli_UTI89,M13,0.4644248431196748,18,3.6442484311967482
2923,0,E_coli_UTI89,M13,0.4923633535250215,24,3.923633535250215
2924,0,E_coli_UTI89,M13,0.497,48,3.97
2925,1,E_coli_UTI89,M13,0.22182481821622058,8,1.2182481821622055
2926,1,E_coli_UTI89,M13,0.33723756745308153,12,2.372375674530815
2927,1,E_coli_UTI89,M13,0.41785532891860355,18,3.1785532891860355
2928,1,E_coli_UTI89,M13,0.4303621870289258,24,3.303621870289258
2929,1,E_coli_UTI89,M13,0.43200000000000005,48,3.3200000000000007
2930,0,E_coli_UTI89,M14,0.2293650342102889,8,1.2936503421028889
2931,0,E_coli_UTI89,M14,0.2466737053324601,12,1.466737053324601
2932,0,E_coli_UTI89,M14,0.24892021615719107,18,1.4892021615719104
2933,0,E_coli_UTI89,M14,0.2489973035738382,24,1.4899730357383818
2934,0,E_coli_UTI89,M14,0.249,48,1.4899999999999998
2935,1,E_coli_UTI89,M14,0.4649146289868571,8,3.649146289868571
2936,1,E_coli_UTI89,M14,0.4718327945655312,12,3.7183279456553118
2937,1,E_coli_UTI89,M14,0.47199941042099025,18,3.7199941042099027
2938,1,E_coli_UTI89,M14,0.4719999979220276,24,3.7199999792202765
2939,1,E_coli_UTI89,M14,0.472,48,3.7199999999999998
2940,0,E_coli_UTI89,M16,0.1,8,0.0
2941,0,E_coli_UTI89,M16,0.1,12,0.0
2942,0,E_coli_UTI89,M16,0.1,18,0.0
2943,0,E_coli_UTI89,M16,0.1,24,0.0
2944,0,E_coli_UTI89,M16,0.1,48,0.0
2945,0,E_lenta,M1,0.1,8,0.0
2946,0,E_lenta,M1,0.1,12,0.0
2947,0,E_lenta,M1,0.1,18,0.0
2948,0,E_lenta,M1,0.1,24,0.0
2949,0,E_lenta,M1,0.1,48,0.0
2950,1,E_lenta,M1,0.1,8,0.0
2951,1,E_lenta,M1,0.1,12,0.0
2952,1,E_lenta,M1,0.1,18,0.0
2953,1,E_lenta,M1,0.1,24,0.0
2954,1,E_lenta,M1,0.1,48,0.0
2955,0,E_lenta,M2,0.1,8,0.0
2956,0,E_lenta,M2,0.1,12,0.0
2957,0,E_lenta,M2,0.1,18,0.0
2958,0,E_lenta,M2,0.1,24,0.0
2959,0,E_lenta,M2,0.1,48,0.0
2960,1,E_lenta,M2,0.1,8,0.0
2961,1,E_lenta,M2,0.1,12,0.0
2962,1,E_lenta,M2,0.1,18,0.0
2963,1,E_lenta,M2,0.1,24,0.0
2964,1,E_lenta,M2,0.1,48,0.0
2965,0,E_lenta,M3,0.1,8,0.0
2966,0,E_lenta,M3,0.1,12,0.0
2967,0,E_lenta,M3,0.1,18,0.0
2968,0,E_lenta,M3,0.1,24,0.0
2969,0,E_lenta,M3,0.1,48,0.0
2970,1,E_lenta,M3,0.1,8,0.0
2971,1,E_lenta,M3,0.1,12,0.0
2972,1,E_lenta,M3,0.1,18,0.0
2973,1,E_lenta,M3,0.1,24,0.0
2974,1,E_lenta,M3,0.1,48,0.0
2975,0,E_lenta,M4,0.1,8,0.0
2976,0,E_lenta,M4,0.1,12,0.0
2977,0,E_lenta,M4,0.1,18,0.0
2978,0,E_lenta,M4,0.1,24,0.0
2979,0,E_lenta,M4,0.1,48,0.0
2980,1,E_lenta,M4,0.1,8,0.0
2981,1,E_lenta,M4,0.1,12,0.0
2982,1,E_lenta,M4,0.1,18,0.0
2983,1,E_lenta,M4,0.1,24,0.0
2984,1,E_lenta,M4,0.1,48,0.0
2985,0,E_lenta,M5,0.1,8,0.0
2986,0,E_lenta,M5,0.1,12,0.0
2987,0,E_lenta,M5,0.1,18,0.0
2988,0,E_lenta,M5,0.1,24,0.0
2989,0,E_lenta,M5,0.1,48,0.0
2990,1,E_lenta,M5,0.1,8,0.0
2991,1,E_lenta,M5,0.1,12,0.0
2992,1,E_lenta,M5,0.1,18,0.0
2993,1,E_lenta,M5,0.1,24,0.0
2994,1,E_lenta,M5,0.1,48,0.0
2995,0,E_lenta,M7,0.1,8,0.0
2996,0,E_lenta,M7,0.1,12,0.0
2997,0,E_lenta,M7,0.1,18,0.0
2998,0,E_lenta,M7,0.1,24,0.0
2999,0,E_lenta,M7,0.1,48,0.0
3000,1,E_lenta,M7,0.1,8,0.0
3001,1,E_lenta,M7,0.1,12,0.0
3002,1,E_lenta,M7,0.1,18,0.0
3003,1,E_lenta,M7,0.1,24,0.0
3004,1,E_lenta,M7,0.1,48,0.0
3005,0,E_lenta,M8,0.1,8,0.0
3006,0,E_lenta,M8,0.1,12,0.0
3007,0,E_lenta,M8,0.1,18,0.0
3008,0,E_lenta,M8,0.1,24,0.0
3009,0,E_lenta,M8,0.1,48,0.0
3010,1,E_lenta,M8,0.1,8,0.0
3011,1,E_lenta,M8,0.1,12,0.0
3012,1,E_lenta,M8,0.1,18,0.0
3013,1,E_lenta,M8,0.1,24,0.0
3014,1,E_lenta,M8,0.1,48,0.0
3015,0,E_lenta,M9,0.1,8,0.0
3016,0,E_lenta,M9,0.1,12,0.0
3017,0,E_lenta,M9,0.1,18,0.0
3018,0,E_lenta,M9,0.1,24,0.0
3019,0,E_lenta,M9,0.1,48,0.0
3020,1,E_lenta,M9,0.1,8,0.0
3021,1,E_lenta,M9,0.1,12,0.0
3022,1,E_lenta,M9,0.1,18,0.0
3023,1,E_lenta,M9,0.1,24,0.0
3024,1,E_lenta,M9,0.1,48,0.0
3025,0,E_lenta,M10,0.1,8,0.0
3026,0,E_lenta,M10,0.1,12,0.0
3027,0,E_lenta,M10,0.1,18,0.0
3028,0,E_lenta,M10,0.1,24,0.0
3029,0,E_lenta,M10,0.1,48,0.0
3030,1,E_lenta,M10,0.1,8,0.0
3031,1,E_lenta,M10,0.1,12,0.0
3032,1,E_lenta,M10,0.1,18,0.0
3033,1,E_lenta,M10,0.1,24,0.0
3034,1,E_lenta,M10,0.1,48,0.0
3035,0,E_lenta,M11,0.1,8,0.0
3036,0,E_lenta,M11,0.1,12,0.0
3037,0,E_lenta,M11,0.1,18,0.0
3038,0,E_lenta,M11,0.1,24,0.0
3039,0,E_lenta,M11,0.1,48,0.0
3040,1,E_lenta,M11,0.1,8,0.0
3041,1,E_lenta,M11,0.1,12,0.0
3042,1,E_lenta,M11,0.1,18,0.0
3043,1,E_lenta,M11,0.1,24,0.0
3044,1,E_lenta,M11,0.1,48,0.0
3045,0,E_lenta,M13,0.1,8,0.0
3046,0,E_lenta,M13,0.1,12,0.0
3047,0,E_lenta,M13,0.1,18,0.0
3048,0,E_lenta,M13,0.1,24,0.0
3049,0,E_lenta,M13,0.1,48,0.0
3050,1,E_lenta,M13,0.1,8,0.0
3051,1,E_lenta,M13,0.1,12,0.0
3052,1,E_lenta,M13,0.1,18,0.0
3053,1,E_lenta,M13,0.1,24,0.0
3054,1,E_lenta,M13,0.1,48,0.0
3055,0,E_lenta,M14,0.1,8,0.0
3056,0,E_lenta,M14,0.1,12,0.0
3057,0,E_lenta,M14,0.1,18,0.0
3058,0,E_lenta,M14,0.1,24,0.0
3059,0,E_lenta,M14,0.1,48,0.0
3060,1,E_lenta,M14,0.1,8,0.0
3061,1,E_lenta,M14,0.1,12,0.0
3062,1,E_lenta,M14,0.1,18,0.0
3063,1,E_lenta,M14,0.1,24,0.0
3064,1,E_lenta,M14,0.1,48,0.0
3065,0,E_lenta,M16,0.1,8,0.0
3066,0,E_lenta,M16,0.1,12,0.0
3067,0,E_lenta,M16,0.1,18,0.0
3068,0,E_lenta,M16,0.1,24,0.0
3069,0,E_lenta,M16,0.1,48,0.0
3070,0,E_rectale,M1,0.1,8,0.0
3071,0,E_rectale,M1,0.1,12,0.0
3072,0,E_rectale,M1,0.1,18,0.0
3073,0,E_rectale,M1,0.1,24,0.0
3074,0,E_rectale,M1,0.1,48,0.0
3075,1,E_rectale,M1,0.1,8,0.0
3076,1,E_rectale,M1,0.1,12,0.0
3077,1,E_rectale,M1,0.1,18,0.0
3078,1,E_rectale,M1,0.1,24,0.0
3079,1,E_rectale,M1,0.1,48,0.0
3080,0,E_rectale,M2,0.1,8,0.0
3081,0,E_rectale,M2,0.1,12,0.0
3082,0,E_rectale,M2,0.1,18,0.0
3083,0,E_rectale,M2,0.1,24,0.0
3084,0,E_rectale,M2,0.1,48,0.0
3085,1,E_rectale,M2,0.1,8,0.0
3086,1,E_rectale,M2,0.1,12,0.0
3087,1,E_rectale,M2,0.1,18,0.0
3088,1,E_rectale,M2,0.1,24,0.0
3089,1,E_rectale,M2,0.1,48,0.0
3090,0,E_rectale,M3,0.1,8,0.0
3091,0,E_rectale,M3,0.1,12,0.0
3092,0,E_rectale,M3,0.1,18,0.0
3093,0,E_rectale,M3,0.1,24,0.0
3094,0,E_rectale,M3,0.1,48,0.0
3095,1,E_rectale,M3,0.1,8,0.0
3096,1,E_rectale,M3,0.1,12,0.0
3097,1,E_rectale,M3,0.1,18,0.0
3098,1,E_rectale,M3,0.1,24,0.0
3099,1,E_rectale,M3,0.1,48,0.0
3100,0,E_rectale,M4,0.1,8,0.0
3101,0,E_rectale,M4,0.1,12,0.0
3102,0,E_rectale,M4,0.1,18,0.0
3103,0,E_rectale,M4,0.1,24,0.0
3104,0,E_rectale,M4,0.1,48,0.0
3105,1,E_rectale,M4,0.1,8,0.0
3106,1,E_rectale,M4,0.1,12,0.0
3107,1,E_rectale,M4,0.1,18,0.0
3108,1,E_rectale,M4,0.1,24,0.0
3109,1,E_rectale,M4,0.1,48,0.0
3110,0,E_rectale,M5,0.1,8,0.0
3111,0,E_rectale,M5,0.1,12,0.0
3112,0,E_rectale,M5,0.1,18,0.0
3113,0,E_rectale,M5,0.1,24,0.0
3114,0,E_rectale,M5,0.1,48,0.0
3115,1,E_rectale,M5,0.1,8,0.0
3116,1,E_rectale,M5,0.1,12,0.0
3117,1,E_rectale,M5,0.1,18,0.0
3118,1,E_rectale,M5,0.1,24,0.0
3119,1,E_rectale,M5,0.1,48,0.0
3120,0,E_rectale,M7,0.1,8,0.0
3121,0,E_rectale,M7,0.1,12,0.0
3122,0,E_rectale,M7,0.1,18,0.0
3123,0,E_rectale,M7,0.1,24,0.0
3124,0,E_rectale,M7,0.1,48,0.0
3125,1,E_rectale,M7,0.1,8,0.0
3126,1,E_rectale,M7,0.1,12,0.0
3127,1,E_rectale,M7,0.1,18,0.0
3128,1,E_rectale,M7,0.1,24,0.0
3129,1,E_rectale,M7,0.1,48,0.0
3130,0,E_rectale,M8,0.1,8,0.0
3131,0,E_rectale,M8,0.1,12,0.0
3132,0,E_rectale,M8,0.1,18,0.0
3133,0,E_rectale,M8,0.1,24,0.0
3134,0,E_rectale,M8,0.1,48,0.0
3135,1,E_rectale,M8,0.1,8,0.0
3136,1,E_rectale,M8,0.1,12,0.0
3137,1,E_rectale,M8,0.1,18,0.0
3138,1,E_rectale,M8,0.1,24,0.0
3139,1,E_rectale,M8,0.1,48,0.0
3140,0,E_rectale,M9,0.1,8,0.0
3141,0,E_rectale,M9,0.1,12,0.0
3142,0,E_rectale,M9,0.1,18,0.0
3143,0,E_rectale,M9,0.1,24,0.0
3144,0,E_rectale,M9,0.1,48,0.0
