,rep,species,medium,OD,time,fold_change
2486,0,E_coli_H10407,M5,0.9758176485008564,12,8.758176485008564
2487,0,E_coli_H10407,M5,0.9758187250173515,18,8.758187250173513
2488,0,E_coli_H10407,M5,0.9758187250226825,24,8.758187250226825
2489,0,E_coli_H10407,M5,0.9259999999999999,48,8.26
2490,1,E_coli_H10407,M5,0.9694622032259868,8,8.694622032259867
2491,1,E_coli_H10407,M5,0.9709591905868601,12,8.709591905868601
2492,1,E_coli_H10407,M5,0.9709595652524067,18,8.709595652524067
2493,1,E_coli_H10407,M5,0.9709595652538857,24,8.709595652538857
2494,1,E_coli_H10407,M5,0.951,48,8.51
2495,0,E_coli_H10407,M7,0.7714218671676736,8,6.714218671676735
2496,0,E_coli_H10407,M7,0.7857437065727617,12,6.857437065727617
2497,0,E_coli_H10407,M7,0.7857481094564296,18,6.857481094564296
2498,0,E_coli_H10407,M7,0.7857481094794123,24,6.857481094794123
2499,0,E_coli_H10407,M7,0.7835,48,6.835
2500,1,E_coli_H10407,M7,0.7469999215383633,8,6.469999215383632
2501,1,E_coli_H10407,M7,0.7497669157112828,12,6.497669157112829
2502,1,E_coli_H10407,M7,0.7497677577641658,18,6.497677577641658
2503,1,E_coli_H10407,M7,0.7497677577686057,24,6.497677577686057
2504,1,E_coli_H10407,M7,0.785,48,6.8500000000000005
2505,0,E_coli_H10407,M8,0.8616819155791581,8,7.616819155791581
2506,0,E_coli_H10407,M8,0.8677002950616047,12,7.677002950616047
2507,0,E_coli_H10407,M8,0.8677020970121191,18,7.677020970121191
2508,0,E_coli_H10407,M8,0.867702097021341,24,7.677020970213411
2509,0,E_coli_H10407,M8,0.8385,48,7.385
2510,1,E_coli_H10407,M8,0.8012446940562898,8,7.012446940562898
2511,1,E_coli_H10407,M8,0.801721885784958,12,7.0172188578495795
2512,1,E_coli_H10407,M8,0.8017220291946086,18,7.017220291946085
2513,1,E_coli_H10407,M8,0.8017220291953546,24,7.017220291953546
2514,1,E_coli_H10407,M8,0.847,48,7.47
2515,0,E_coli_H10407,M9,0.40546924775337445,8,3.0546924775337447
2516,0,E_coli_H10407,M9,0.4058557608213783,12,3.0585576082137833
2517,0,E_coli_H10407,M9,0.40585591316832836,18,3.0585591316832836
2518,0,E_coli_H10407,M9,0.40585591316951763,24,3.0585591316951763
2519,0,E_coli_H10407,M9,0.40700000000000003,48,3.0700000000000003
2520,1,E_coli_H10407,M9,0.393298342286172,8,2.93298342286172
2521,1,E_coli_H10407,M9,0.393312475706187,12,2.93312475706187
2522,1,E_coli_H10407,M9,0.3933124802824669,18,2.9331248028246693
2523,1,E_coli_H10407,M9,0.39331248028249355,24,2.9331248028249357
2524,1,E_coli_H10407,M9,0.4295,48,3.295
2525,0,E_coli_H10407,M10,0.48868468127447173,8,3.8868468127447175
2526,0,E_coli_H10407,M10,0.8187897138047933,12,7.187897138047933
2527,0,E_coli_H10407,M10,0.8189735721462256,18,7.189735721462256
2528,0,E_coli_H10407,M10,0.8189735731066766,24,7.189735731066766
2529,0,E_coli_H10407,M10,0.776,48,6.76
2530,1,E_coli_H10407,M10,0.7359630544576006,8,6.359630544576006
2531,1,E_coli_H10407,M10,0.739154527159145,12,6.39154527159145
2532,1,E_coli_H10407,M10,0.7391555001844549,18,6.391555001844549
2533,1,E_coli_H10407,M10,0.7391555001895939,24,6.391555001895939
2534,1,E_coli_H10407,M10,0.8115,48,7.115
2535,0,E_coli_H10407,M11,0.7319617598366507,8,6.319617598366507
2536,0,E_coli_H10407,M11,0.7666996643906762,12,6.666996643906762
2537,0,E_coli_H10407,M11,0.7667107380955149,18,6.667107380955149
2538,0,E_coli_H10407,M11,0.7667107381536543,24,6.667107381536543
2539,0,E_coli_H10407,M11,0.762,48,6.62
2540,1,E_coli_H10407,M11,0.782356955252259,8,6.82356955252259
2541,1,E_coli_H10407,M11,0.788428011754477,12,6.88428011754477
2542,1,E_coli_H10407,M11,0.788429850606867,18,6.88429850606867
2543,1,E_coli_H10407,M11,0.7884298506164282,24,6.884298506164282
2544,1,E_coli_H10407,M11,0.8365,48,7.365
2545,0,E_coli_H10407,M13,0.5010506605236622,8,4.010506605236622
2546,0,E_coli_H10407,M13,0.5049987357541399,12,4.049987357541399
2547,0,E_coli_H10407,M13,0.5050000000438416,18,4.050000000438416
2548,0,E_coli_H10407,M13,0.5050000000509776,24,4.050000000509775
2549,0,E_coli_H10407,M13,0.505,48,4.05
2550,1,E_coli_H10407,M13,0.4683202139701266,8,3.6832021397012658
2551,1,E_coli_H10407,M13,0.4692278415968615,12,3.692278415968615
2552,1,E_coli_H10407,M13,0.46922813206092095,18,3.6922813206092098
2553,1,E_coli_H10407,M13,0.46922813206257696,24,3.69228132062577
2554,1,E_coli_H10407,M13,0.535,48,4.3500000000000005
2555,0,E_coli_H10407,M14,0.25935359720787177,8,1.5935359720787174
2556,0,E_coli_H10407,M14,0.25946571717579686,12,1.5946571717579685
2557,0,E_coli_H10407,M14,0.25946575441381475,18,1.5946575441381474
2558,0,E_coli_H10407,M14,0.25946575441403985,24,1.5946575441403983
2559,0,E_coli_H10407,M14,0.346,48,2.4599999999999995
2560,1,E_coli_H10407,M14,0.4500229029456626,8,3.500229029456626
2561,1,E_coli_H10407,M14,0.45003517411532046,12,3.500351741153205
2562,1,E_coli_H10407,M14,0.4500351779834604,18,3.5003517798346038
2563,1,E_coli_H10407,M14,0.450035177983482,24,3.5003517798348205
2564,1,E_coli_H10407,M14,0.46950000000000003,48,3.6950000000000003
2565,0,E_coli_H10407,M16,0.1,8,0.0
2566,0,E_coli_H10407,M16,0.1,12,0.0
2567,0,E_coli_H10407,M16,0.1,18,0.0
2568,0,E_coli_H10407,M16,0.1,24,0.0
2569,0,E_coli_H10407,M16,0.1,48,0.0
2570,0,E_coli_HM605,M1,0.2667564598180058,8,1.6675645981800575
2571,0,E_coli_HM605,M1,0.2667953823416792,12,1.6679538234167919
2572,0,E_coli_HM605,M1,0.266795395248688,18,1.6679539524868798
2573,0,E_coli_HM605,M1,0.26679539524876583,24,1.667953952487658
2574,0,E_coli_HM605,M1,0.3115,48,2.1149999999999998
2575,1,E_coli_HM605,M1,0.2832588631022259,8,1.832588631022259
2576,1,E_coli_HM605,M1,0.28326284892227777,12,1.8326284892227775
2577,1,E_coli_HM605,M1,0.2832628502392789,18,1.8326285023927886
2578,1,E_coli_HM605,M1,0.28326285023928677,24,1.8326285023928675
2579,1,E_coli_HM605,M1,0.33599999999999997,48,2.3599999999999994
2580,0,E_coli_HM605,M2,0.6388792638245964,8,5.388792638245963
2581,0,E_coli_HM605,M2,0.6392682116536187,12,5.392682116536187
2582,0,E_coli_HM605,M2,0.6392683325127737,18,5.392683325127737
2583,0,E_coli_HM605,M2,0.6392683325134347,24,5.392683325134347
2584,0,E_coli_HM605,M2,0.657,48,5.57
2585,1,E_coli_HM605,M2,0.6282428694485384,8,5.282428694485383
2586,1,E_coli_HM605,M2,0.6283117666052895,12,5.283117666052895
2587,1,E_coli_HM605,M2,0.628311787958244,18,5.2831178795824405
2588,1,E_coli_HM605,M2,0.6283117879583605,24,5.283117879583605
2589,1,E_coli_HM605,M2,0.63,48,5.3
2590,0,E_coli_HM605,M3,0.7688875010487513,8,6.6888750104875125
2591,0,E_coli_HM605,M3,0.7792482533558905,12,6.792482533558905
2592,0,E_coli_HM605,M3,0.779251419669735,18,6.79251419669735
2593,0,E_coli_HM605,M3,0.7792514196862581,24,6.792514196862581
2594,0,E_coli_HM605,M3,0.813,48,7.129999999999999
2595,1,E_coli_HM605,M3,0.7299464140501177,8,6.299464140501177
2596,1,E_coli_HM605,M3,0.7307742901421597,12,6.307742901421596
2597,1,E_coli_HM605,M3,0.7307745363857706,18,6.307745363857706
2598,1,E_coli_HM605,M3,0.7307745363870307,24,6.307745363870307
2599,1,E_coli_HM605,M3,0.7949999999999999,48,6.949999999999999
2600,0,E_coli_HM605,M4,0.7201011646816942,8,6.201011646816942
2601,0,E_coli_HM605,M4,0.7797924805147979,12,6.797924805147979
2602,0,E_coli_HM605,M4,0.7798123603954075,18,6.798123603954075
2603,0,E_coli_HM605,M4,0.7798123605006269,24,6.7981236050062686
2604,0,E_coli_HM605,M4,0.772,48,6.72
2605,1,E_coli_HM605,M4,0.7414486478574009,8,6.414486478574009
2606,1,E_coli_HM605,M4,0.744032078408723,12,6.44032078408723
2607,1,E_coli_HM605,M4,0.7440328652362211,18,6.440328652362211
2608,1,E_coli_HM605,M4,0.7440328652403764,24,6.440328652403764
2609,1,E_coli_HM605,M4,0.765,48,6.65
2610,0,E_coli_HM605,M5,1.0612333834358638,8,9.612333834358639
2611,0,E_coli_HM605,M5,1.06591729692206,12,9.6591729692206
2612,0,E_coli_HM605,M5,1.0659184911116266,18,9.659184911116267
2613,0,E_coli_HM605,M5,1.0659184911164512,24,9.659184911164512
2614,0,E_coli_HM605,M5,1.057,48,9.569999999999999
2615,1,E_coli_HM605,M5,0.9921377112444579,8,8.92137711244458
2616,1,E_coli_HM605,M5,0.9942959872690034,12,8.942959872690034
2617,1,E_coli_HM605,M5,0.9942966077561154,18,8.942966077561154
2618,1,E_coli_HM605,M5,0.9942966077591278,24,8.942966077591278
2619,1,E_coli_HM605,M5,1.0585,48,9.584999999999999
2620,0,E_coli_HM605,M7,0.7311403234435635,8,6.311403234435635
2621,0,E_coli_HM605,M7,0.7333171060590801,12,6.333171060590801
2622,0,E_coli_HM605,M7,0.7333177699984386,18,6.333177699984385
2623,0,E_coli_HM605,M7,0.7333177700019554,24,6.333177700019554
2624,0,E_coli_HM605,M7,0.7424999999999999,48,6.424999999999999
2625,1,E_coli_HM605,M7,0.6946371970819958,8,5.946371970819958
2626,1,E_coli_HM605,M7,0.695192643681864,12,5.951926436818639
2627,1,E_coli_HM605,M7,0.695192813883182,18,5.9519281388318195
2628,1,E_coli_HM605,M7,0.6951928138840933,24,5.951928138840932
2629,1,E_coli_HM605,M7,0.7384999999999999,48,6.384999999999999
2630,0,E_coli_HM605,M8,0.8022221167024501,8,7.022221167024501
2631,0,E_coli_HM605,M8,0.8040464591025165,12,7.040464591025165
2632,0,E_coli_HM605,M8,0.8040470051484438,18,7.040470051484438
2633,0,E_coli_HM605,M8,0.8040470051512592,24,7.0404700515125915
2634,0,E_coli_HM605,M8,0.7979999999999999,48,6.9799999999999995
2635,1,E_coli_HM605,M8,0.7988072192284926,8,6.9880721922849265
2636,1,E_coli_HM605,M8,0.7990142467218532,12,6.990142467218532
2637,1,E_coli_HM605,M8,0.7990143089219063,18,6.990143089219063
2638,1,E_coli_HM605,M8,0.7990143089222299,24,6.990143089222299
2639,1,E_coli_HM605,M8,0.859,48,7.59
2640,0,E_coli_HM605,M9,0.4400813615319563,8,3.400813615319563
2641,0,E_coli_HM605,M9,0.4404998654979202,12,3.404998654979202
2642,0,E_coli_HM605,M9,0.44049999999999556,18,3.404999999999956
2643,0,E_coli_HM605,M9,0.4405000000007687,24,3.4050000000076874
2644,0,E_coli_HM605,M9,0.4405,48,3.4050000000000002
2645,1,E_coli_HM605,M9,0.4374841954068711,8,3.374841954068711
2646,1,E_coli_HM605,M9,0.43749508046822294,12,3.3749508046822294
2647,1,E_coli_HM605,M9,0.4374950838398819,18,3.374950838398819
2648,1,E_coli_HM605,M9,0.4374950838399002,24,3.3749508383990023
2649,1,E_coli_HM605,M9,0.4605,48,3.6050000000000004
2650,0,E_coli_HM605,M10,0.6329750502740261,8,5.329750502740261
2651,0,E_coli_HM605,M10,0.8728435442780358,12,7.728435442780357
2652,0,E_coli_HM605,M10,0.8729484363811405,18,7.729484363811405
2653,0,E_coli_HM605,M10,0.8729484369301725,24,7.729484369301725
2654,0,E_coli_HM605,M10,0.871,48,7.71
2655,1,E_coli_HM605,M10,0.8542648543927087,8,7.542648543927087
2656,1,E_coli_HM605,M10,0.859070328506147,12,7.590703285061469
2657,1,E_coli_HM605,M10,0.8590717581521733,18,7.590717581521733
2658,1,E_coli_HM605,M10,0.8590717581594367,24,7.590717581594367
2659,1,E_coli_HM605,M10,0.9415,48,8.415
2660,0,E_coli_HM605,M11,0.8058692956592182,8,7.058692956592181
2661,0,E_coli_HM605,M11,0.8562335032230673,12,7.562335032230673
2662,0,E_coli_HM605,M11,0.8562498534137836,18,7.562498534137836
2663,0,E_coli_HM605,M11,0.8562498534999875,24,7.562498534999875
2664,0,E_coli_HM605,M11,0.8425,48,7.425
2665,1,E_coli_HM605,M11,0.7661655635147103,8,6.6616556351471035
2666,1,E_coli_HM605,M11,0.769116214859113,12,6.69116214859113
2667,1,E_coli_HM605,M11,0.7691171974313271,18,6.691171974313271
2668,1,E_coli_HM605,M11,0.7691171974372557,24,6.691171974372557
2669,1,E_coli_HM605,M11,0.8355,48,7.355
2670,0,E_coli_HM605,M13,0.4923449184855768,8,3.923449184855768
2671,0,E_coli_HM605,M13,0.49811189712485426,12,3.981118971248543
2672,0,E_coli_HM605,M13,0.498113755808976,18,3.98113755808976
2673,0,E_coli_HM605,M13,0.4981137558194927,24,3.981137558194927
2674,0,E_coli_HM605,M13,0.623,48,5.2299999999999995
2675,1,E_coli_HM605,M13,0.5098445375474089,8,4.098445375474089
2676,1,E_coli_HM605,M13,0.60485709287683,12,5.048570928768299
2677,1,E_coli_HM605,M13,0.6048920265931803,18,5.048920265931803
2678,1,E_coli_HM605,M13,0.6048920267732375,24,5.048920267732375
2679,1,E_coli_HM605,M13,0.6719999999999999,48,5.719999999999999
2680,0,E_coli_HM605,M14,0.2259999995820511,8,1.259999995820511
2681,0,E_coli_HM605,M14,0.22599999958212413,12,1.2599999958212411
2682,0,E_coli_HM605,M14,0.22599999958212413,18,1.2599999958212411
2683,0,E_coli_HM605,M14,0.22599999958212413,24,1.2599999958212411
2684,0,E_coli_HM605,M14,0.226,48,1.26
2685,1,E_coli_HM605,M14,0.5011086163494558,8,4.011086163494558
2686,1,E_coli_HM605,M14,0.5011496375314681,12,4.011496375314681
2687,1,E_coli_HM605,M14,0.5011496505049166,18,4.011496505049165
2688,1,E_coli_HM605,M14,0.5011496505049895,24,4.0114965050498945
2689,1,E_coli_HM605,M14,0.492,48,3.92
2690,0,E_coli_HM605,M16,0.1,8,0.0
2691,0,E_coli_HM605,M16,0.1,12,0.0
2692,0,E_coli_HM605,M16,0.1,18,0.0
2693,0,E_coli_HM605,M16,0.1,24,0.0
2694,0,E_coli_HM605,M16,0.1,48,0.0
2695,0,E_coli_IAI1,M1,0.34924922150919974,8,2.492492215091997
2696,0,E_coli_IAI1,M1,0.34936057692435873,12,2.493605769243587
2697,0,E_coli_IAI1,M1,0.349360613287352,18,2.49360613287352
2698,0,E_coli_IAI1,M1,0.34936061328756635,24,2.493606132875663
2699,0,E_coli_IAI1,M1,0.346,48,2.4599999999999995
2700,1,E_coli_IAI1,M1,0.3491663402313654,8,2.491663402313654
2701,1,E_coli_IAI1,M1,0.34920380311465593,12,2.492038031146559
2702,1,E_coli_IAI1,M1,0.3492038153443391,18,2.492038153443391
2703,1,E_coli_IAI1,M1,0.34920381534441125,24,2.4920381534441125
2704,1,E_coli_IAI1,M1,0.347,48,2.4699999999999998
2705,0,E_coli_IAI1,M2,0.6267802508749041,8,5.267802508749041
2706,0,E_coli_IAI1,M2,0.6268068520901605,12,5.268068520901605
2707,0,E_coli_IAI1,M2,0.6268068603381075,18,5.268068603381075
2708,0,E_coli_IAI1,M2,0.6268068603381526,24,5.268068603381526
2709,0,E_coli_IAI1,M2,0.6799999999999999,48,5.799999999999999
2710,1,E_coli_IAI1,M2,0.6306975369935501,8,5.306975369935501
2711,1,E_coli_IAI1,M2,0.6308159643769192,12,5.3081596437691925
2712,1,E_coli_IAI1,M2,0.6308160010758226,18,5.308160010758225
2713,1,E_coli_IAI1,M2,0.6308160010760226,24,5.3081600107602265
2714,1,E_coli_IAI1,M2,0.656,48,5.5600000000000005
2715,0,E_coli_IAI1,M3,0.7144090837749724,8,6.144090837749723
2716,0,E_coli_IAI1,M3,0.7146987117857679,12,6.146987117857679
2717,0,E_coli_IAI1,M3,0.7146988001723851,18,6.146988001723851
2718,0,E_coli_IAI1,M3,0.7146988001728557,24,6.146988001728557
2719,0,E_coli_IAI1,M3,0.8069999999999999,48,7.069999999999999
2720,1,E_coli_IAI1,M3,0.7403762596964366,8,6.403762596964366
2721,1,E_coli_IAI1,M3,0.74321772475612,12,6.4321772475612
2722,1,E_coli_IAI1,M3,0.7432185907484933,18,6.432185907484933
2723,1,E_coli_IAI1,M3,0.7432185907530683,24,6.432185907530683
2724,1,E_coli_IAI1,M3,0.8365,48,7.365
2725,0,E_coli_IAI1,M4,0.6529815864592204,8,5.529815864592204
2726,0,E_coli_IAI1,M4,0.6530291974885848,12,5.530291974885848
2727,0,E_coli_IAI1,M4,0.6530292121618195,18,5.530292121618195
2728,0,E_coli_IAI1,M4,0.6530292121618989,24,5.530292121618989
2729,0,E_coli_IAI1,M4,0.711,48,6.109999999999999
2730,1,E_coli_IAI1,M4,0.6909362780634464,8,5.9093627806344635
2731,1,E_coli_IAI1,M4,0.6943552960127786,12,5.943552960127786
2732,1,E_coli_IAI1,M4,0.6943563495756323,18,5.943563495756323
2733,1,E_coli_IAI1,M4,0.6943563495812797,24,5.943563495812796
2734,1,E_coli_IAI1,M4,0.77,48,6.7
2735,0,E_coli_IAI1,M5,1.0850316359276415,8,9.850316359276414
2736,0,E_coli_IAI1,M5,1.0851100525205257,12,9.851100525205258
2737,0,E_coli_IAI1,M5,1.0851100748348048,18,9.851100748348047
2738,0,E_coli_IAI1,M5,1.0851100748349118,24,9.851100748349118
2739,0,E_coli_IAI1,M5,1.096,48,9.96
2740,1,E_coli_IAI1,M5,1.035252381874426,8,9.35252381874426
2741,1,E_coli_IAI1,M5,1.0393281241266124,12,9.393281241266124
2742,1,E_coli_IAI1,M5,1.0393292520202453,18,9.393292520202452
2743,1,E_coli_IAI1,M5,1.0393292520254018,24,9.393292520254018
2744,1,E_coli_IAI1,M5,1.1395000000000002,48,10.395
2745,0,E_coli_IAI1,M7,0.6823058705805742,8,5.823058705805742
2746,0,E_coli_IAI1,M7,0.682391888927378,12,5.82391888927378
2747,0,E_coli_IAI1,M7,0.6823919153301006,18,5.823919153301006
2748,0,E_coli_IAI1,M7,0.6823919153302425,24,5.823919153302424
2749,0,E_coli_IAI1,M7,0.753,48,6.53
2750,1,E_coli_IAI1,M7,0.7105431144979204,8,6.105431144979204
2751,1,E_coli_IAI1,M7,0.7122483376604689,12,6.122483376604689
2752,1,E_coli_IAI1,M7,0.7122488594968438,18,6.122488594968438
2753,1,E_coli_IAI1,M7,0.7122488594996245,24,6.122488594996245
2754,1,E_coli_IAI1,M7,0.7775,48,6.7749999999999995
2755,0,E_coli_IAI1,M8,0.7291145467326735,8,6.291145467326735
2756,0,E_coli_IAI1,M8,0.7291768760649149,12,6.291768760649148
2757,0,E_coli_IAI1,M8,0.7291768950296117,18,6.291768950296117
2758,0,E_coli_IAI1,M8,0.7291768950297123,24,6.291768950297123
2759,0,E_coli_IAI1,M8,0.8035,48,7.035
2760,1,E_coli_IAI1,M8,0.7858140179951725,8,6.858140179951724
2761,1,E_coli_IAI1,M8,0.7863150698947937,12,6.863150698947937
2762,1,E_coli_IAI1,M8,0.7863152208098089,18,6.8631522080980885
2763,1,E_coli_IAI1,M8,0.7863152208105966,24,6.863152208105966
2764,1,E_coli_IAI1,M8,0.873,48,7.7299999999999995
2765,0,E_coli_IAI1,M9,0.3622901393630882,8,2.622901393630882
2766,0,E_coli_IAI1,M9,0.3622973953959254,12,2.6229739539592543
2767,0,E_coli_IAI1,M9,0.3622973977580992,18,2.622973977580992
2768,0,E_coli_IAI1,M9,0.3622973977581131,24,2.622973977581131
2769,0,E_coli_IAI1,M9,0.4,48,3.0000000000000004
2770,1,E_coli_IAI1,M9,0.3831662605273851,8,2.831662605273851
2771,1,E_coli_IAI1,M9,0.3831746623734573,12,2.831746623734573
2772,1,E_coli_IAI1,M9,0.38317466509931997,18,2.8317466509931997
2773,1,E_coli_IAI1,M9,0.38317466509933595,24,2.8317466509933595
2774,1,E_coli_IAI1,M9,0.4145,48,3.145
2775,0,E_coli_IAI1,M10,0.7812114713862782,8,6.8121147138627824
2776,0,E_coli_IAI1,M10,0.7890852471843294,12,6.890852471843294
2777,0,E_coli_IAI1,M10,0.7890876349631756,18,6.890876349631756
2778,0,E_coli_IAI1,M10,0.7890876349755644,24,6.8908763497556444
2779,0,E_coli_IAI1,M10,0.9185,48,8.184999999999999
2780,1,E_coli_IAI1,M10,0.8466051311324275,8,7.466051311324275
2781,1,E_coli_IAI1,M10,0.8540074537390835,12,7.540074537390835
2782,1,E_coli_IAI1,M10,0.8540096736513547,18,7.540096736513547
2783,1,E_coli_IAI1,M10,0.8540096736627094,24,7.540096736627094
2784,1,E_coli_IAI1,M10,1.0030000000000001,48,9.030000000000001
2785,0,E_coli_IAI1,M11,0.7244253934418698,8,6.2442539344186985
2786,0,E_coli_IAI1,M11,0.7249612267971489,12,6.249612267971489
2787,0,E_coli_IAI1,M11,0.7249613900359411,18,6.24961390035941
2788,0,E_coli_IAI1,M11,0.7249613900368076,24,6.249613900368076
2789,0,E_coli_IAI1,M11,0.8119999999999999,48,7.119999999999999
2790,1,E_coli_IAI1,M11,0.7433469322236961,8,6.43346932223696
2791,1,E_coli_IAI1,M11,0.7482067841979726,12,6.482067841979726
2792,1,E_coli_IAI1,M11,0.7482082669734552,18,6.482082669734552
2793,1,E_coli_IAI1,M11,0.7482082669812653,24,6.482082669812653
2794,1,E_coli_IAI1,M11,0.84625,48,7.4624999999999995
2795,0,E_coli_IAI1,M13,0.4953310529341163,8,3.953310529341163
2796,0,E_coli_IAI1,M13,0.49639102582179095,12,3.9639102582179095
2797,0,E_coli_IAI1,M13,0.49639136349974733,18,3.9639136349974735
2798,0,E_coli_IAI1,M13,0.4963913635016588,24,3.963913635016588
2799,0,E_coli_IAI1,M13,0.5975,48,4.9750000000000005
2800,1,E_coli_IAI1,M13,0.5097399227799334,8,4.097399227799334
2801,1,E_coli_IAI1,M13,0.5120513579038686,12,4.120513579038685
2802,1,E_coli_IAI1,M13,0.5120520942479392,18,4.120520942479391
2803,1,E_coli_IAI1,M13,0.5120520942520889,24,4.120520942520889
2804,1,E_coli_IAI1,M13,0.595,48,4.949999999999999
2805,0,E_coli_IAI1,M14,0.246423029227589,8,1.4642302922758899
2806,0,E_coli_IAI1,M14,0.24642538364634048,12,1.4642538364634046
2807,0,E_coli_IAI1,M14,0.24642538442962908,18,1.4642538442962907
2808,0,E_coli_IAI1,M14,0.24642538442963383,24,1.4642538442963382
2809,0,E_coli_IAI1,M14,0.253,48,1.5299999999999998
2810,1,E_coli_IAI1,M14,0.5188552041857911,8,4.188552041857911
2811,1,E_coli_IAI1,M14,0.5189615385372272,12,4.189615385372272
2812,1,E_coli_IAI1,M14,0.5189615721275228,18,4.189615721275228
2813,1,E_coli_IAI1,M14,0.5189615721277113,24,4.1896157212771135
2814,1,E_coli_IAI1,M14,0.519,48,4.19
2815,0,E_coli_IAI1,M16,0.1,8,0.0
2816,0,E_coli_IAI1,M16,0.1,12,0.0
2817,0,E_coli_IAI1,M16,0.1,18,0.0
2818,0,E_coli_IAI1,M16,0.1,24,0.0
2819,0,E_coli_IAI1,M16,0.1,48,0.0
2820,0,E_coli_UTI89,M1,0.29894373633223403,8,1.9894373633223401
2821,0,E_coli_UTI89,M1,0.2990467905633982,12,1.990467905633982
2822,0,E_coli_UTI89,M1,0.2990468244092165,18,1.9904682440921646
2823,0,E_coli_UTI89,M1,0.29904682440941766,24,1.9904682440941763
2824,0,E_coli_UTI89,M1,0.326,48,2.26
2825,1,E_coli_UTI89,M1,0.525700701932933,8,4.257007019329329
2826,1,E_coli_UTI89,M1,0.5257187017280196,12,4.257187017280196
2827,1,E_coli_UTI89,M1,0.5257187074102653,18,4.257187074102653
2828,1,E_coli_UTI89,M1,0.5257187074102971,24,4.257187074102971
2829,1,E_coli_UTI89,M1,0.503,48,4.03
2830,0,E_coli_UTI89,M2,0.5930659852526791,8,4.930659852526791
2831,0,E_coli_UTI89,M2,0.5931251692179261,12,4.931251692179261
2832,0,E_coli_UTI89,M2,0.5931251876853166,18,4.931251876853167
2833,0,E_coli_UTI89,M2,0.5931251876854183,24,4.9312518768541835
2834,0,E_coli_UTI89,M2,0.615,48,5.1499999999999995
2835,1,E_coli_UTI89,M2,0.1999988859141823,8,0.9999888591418229
2836,1,E_coli_UTI89,M2,0.1999999996262617,12,0.9999999962626168
2837,1,E_coli_UTI89,M2,0.19999999999999774,18,0.9999999999999772
2838,1,E_coli_UTI89,M2,0.2,24,1.0
2839,1,E_coli_UTI89,M2,,48,
2840,0,E_coli_UTI89,M3,0.7264168906106117,8,6.264168906106116
2841,0,E_coli_UTI89,M3,0.7264701725084298,12,6.264701725084298
2842,0,E_coli_UTI89,M3,0.7264701887268078,18,6.264701887268078
2843,0,E_coli_UTI89,M3,0.726470188726894,24,6.26470188726894
2844,0,E_coli_UTI89,M3,0.8119999999999999,48,7.119999999999999
2845,1,E_coli_UTI89,M3,0.7844732471462039,8,6.844732471462039
2846,1,E_coli_UTI89,M3,0.801121214380258,12,7.011212143802579
2847,1,E_coli_UTI89,M3,0.801126522288231,18,7.01126522288231
2848,1,E_coli_UTI89,M3,0.8011265223173657,24,7.011265223173657
2849,1,E_coli_UTI89,M3,0.713,48,6.13
2850,0,E_coli_UTI89,M4,0.7379615381783724,8,6.379615381783724
2851,0,E_coli_UTI89,M4,0.7416262520842113,12,6.416262520842113
2852,0,E_coli_UTI89,M4,0.7416273683492645,18,6.416273683492644
2853,0,E_coli_UTI89,M4,0.7416273683551452,24,6.416273683551452
2854,0,E_coli_UTI89,M4,0.869,48,7.6899999999999995
2855,1,E_coli_UTI89,M4,0.7042876332232443,8,6.042876332232443
2856,1,E_coli_UTI89,M4,0.8449787241730773,12,7.449787241730773
2857,1,E_coli_UTI89,M4,0.8450305239483642,18,7.450305239483642
2858,1,E_coli_UTI89,M4,0.8450305242155808,24,7.450305242155808
2859,1,E_coli_UTI89,M4,0.841,48,7.409999999999999
2860,0,E_coli_UTI89,M5,0.9748774909906682,8,8.748774909906682
2861,0,E_coli_UTI89,M5,0.9749580811291209,12,8.749580811291208
2862,0,E_coli_UTI89,M5,0.9749581045501682,18,8.749581045501682
2863,0,E_coli_UTI89,M5,0.9749581045502842,24,8.749581045502842
2864,0,E_coli_UTI89,M5,1.086,48,9.860000000000001
2865,1,E_coli_UTI89,M5,0.9437725025194069,8,8.43772502519407
2866,1,E_coli_UTI89,M5,1.0679579469997076,12,9.679579469997076
2867,1,E_coli_UTI89,M5,1.068353804553677,18,9.68353804553677
2868,1,E_coli_UTI89,M5,1.068353862295925,24,9.683538622959249
2869,1,E_coli_UTI89,M5,1.047,48,9.469999999999999
2870,0,E_coli_UTI89,M7,0.7184534742515071,8,6.184534742515071
2871,0,E_coli_UTI89,M7,0.7184889208352153,12,6.184889208352153
2872,0,E_coli_UTI89,M7,0.7184889316399622,18,6.184889316399622
2873,0,E_coli_UTI89,M7,0.7184889316400196,24,6.184889316400196
2874,0,E_coli_UTI89,M7,0.771,48,6.71
2875,1,E_coli_UTI89,M7,0.7643420190839225,8,6.643420190839225
2876,1,E_coli_UTI89,M7,0.7789799435468918,12,6.789799435468918
2877,1,E_coli_UTI89,M7,0.7789844626215475,18,6.7898446262154755
2878,1,E_coli_UTI89,M7,0.778984462645262,24,6.78984462645262
2879,1,E_coli_UTI89,M7,0.741,48,6.41
2880,0,E_coli_UTI89,M8,0.7459931528173085,8,6.459931528173085
2881,0,E_coli_UTI89,M8,0.7461017212742854,12,6.4610172127428545
2882,0,E_coli_UTI89,M8,0.7461017542067564,18,6.461017542067564
